areaCodePrefix,cluster1,cluster2,cluster3,cluster4,cluster5
333042,2,4,5,1,0
691331,3,5,1,0,2
682020,3,5,1,0,2
686603,3,5,1,0,2
445204,1,5,2,4,0
518333,5,1,3,0,2
843130,2,4,0,1,5
110025,2,4,5,1,0
686514,3,5,1,0,2
761212,0,1,5,3,2
251309,2,4,5,1,0
793021,0,2,4,1,5
307512,2,4,0,1,5
462039,2,4,1,5,0
392011,5,1,2,4,3
851111,2,4,1,5,0
781014,0,2,4,1,5
387620,2,4,5,1,0
843118,2,4,1,5,0
229216,4,2,5,1,0
600050,3,1,5,0,2
686664,3,5,1,0,2
700023,0,1,2,5,4
784147,0,2,4,1,5
274001,0,2,1,4,5
814103,0,2,4,1,5
631701,3,1,5,0,2
534001,1,5,3,0,2
534401,1,5,3,0,2
586212,0,2,4,1,5
303506,2,4,5,1,0
509215,1,5,3,0,2
274602,2,4,0,1,5
142026,4,2,5,1,0
734313,0,2,4,1,5
609305,3,1,5,0,2
495677,0,1,5,2,4
585316,5,1,3,2,0
176205,2,4,1,5,0
685618,3,5,1,0,2
442901,1,5,2,4,3
560018,5,1,3,2,0
638706,3,1,5,0,2
851214,2,4,0,1,5
731103,0,1,2,5,4
221409,2,4,0,1,5
743711,0,1,2,5,4
333027,2,4,5,1,0
799114,0,2,1,4,5
524323,1,5,3,0,2
124142,2,4,5,1,0
394716,5,1,3,2,0
757100,0,2,1,4,5
480111,1,5,2,4,0
181124,4,2,5,1,0
523346,1,3,5,0,2
521226,1,3,5,0,2
761104,0,1,5,2,3
201103,2,4,5,1,0
148033,2,4,5,1,0
424104,5,1,2,3,4
691334,3,5,1,0,2
844507,2,4,0,1,5
263153,2,4,1,5,0
495689,1,5,0,2,3
825404,2,4,0,1,5
394320,2,4,1,5,0
331803,2,4,5,1,0
523135,1,3,5,0,2
464990,1,5,2,4,0
416215,5,1,3,2,4
323802,2,5,1,4,3
500016,1,5,3,0,2
383430,2,5,1,4,3
530052,1,5,3,0,2
143102,2,4,5,1,0
754201,0,1,5,3,2
144040,4,2,5,1,0
466661,2,5,1,4,0
144303,2,4,5,1,0
700057,0,2,1,4,5
365660,2,5,4,1,3
521211,1,5,3,0,2
577221,3,5,1,0,2
362020,5,2,1,4,3
670007,3,5,1,0,2
700025,0,1,2,5,4
497116,2,4,1,5,0
754032,0,1,5,2,3
502285,1,5,3,0,2
691555,3,5,1,0,2
686671,3,1,5,0,2
444510,5,1,3,2,4
563131,3,1,5,0,2
396210,5,1,2,3,4
800016,0,2,4,1,5
516104,3,1,5,0,2
144819,2,4,1,5,0
848205,2,4,1,5,0
452011,5,1,2,4,3
206250,2,4,1,0,5
335065,2,4,5,1,0
614623,3,1,5,0,2
121006,2,4,1,5,0
144415,2,4,5,1,0
110014,2,4,1,5,0
533223,1,5,3,0,2
393130,5,1,2,3,4
524221,1,5,3,0,2
415109,5,1,3,2,4
560014,5,1,3,2,0
524142,3,1,5,0,2
534467,1,5,3,0,2
362240,5,1,3,2,4
415111,5,1,2,4,3
606107,3,1,5,0,2
221717,2,4,1,0,5
506122,1,5,3,0,2
641105,3,5,1,0,2
785004,0,2,4,1,5
824111,2,4,5,1,0
209729,0,2,4,1,5
431118,5,1,3,2,4
531149,1,5,0,3,2
781327,0,2,4,1,5
412102,5,1,3,2,4
441217,2,1,5,4,0
751001,0,1,5,2,4
152132,4,2,5,1,0
602025,3,1,5,0,2
190015,4,2,5,1,0
688526,3,5,1,0,2
841507,0,2,1,5,4
847429,2,0,4,1,5
388510,5,1,2,4,3
600061,3,1,5,0,2
396155,5,1,3,2,4
783335,0,2,4,1,5
793003,0,2,4,1,5
628656,3,1,5,0,2
534186,1,5,3,0,2
612303,3,1,5,0,2
136119,2,4,5,1,0
695581,3,1,5,0,2
689615,3,5,1,0,2
136131,4,2,5,1,0
721253,0,2,1,5,4
283115,4,2,0,1,5
673014,3,5,1,0,2
581337,5,3,1,2,0
700108,0,1,5,2,3
609401,3,1,5,0,2
605652,3,1,5,0,2
125033,2,4,5,1,0
144603,2,4,5,1,0
174002,4,2,5,1,0
224232,2,4,1,5,0
171208,2,4,5,1,0
743609,0,1,2,5,4
124514,2,4,5,1,0
401209,5,1,3,2,4
752003,0,1,5,2,4
757077,0,1,2,5,4
304504,2,4,5,1,0
700104,0,1,2,5,4
691009,3,5,1,0,2
301030,2,5,1,4,3
700044,0,1,2,5,4
523224,1,5,3,0,2
585401,1,5,3,2,0
277121,2,4,0,1,5
752062,0,1,5,3,2
403726,5,3,1,2,0
846002,2,4,1,0,5
828202,0,2,4,1,5
735210,0,2,4,1,5
444801,5,1,2,4,3
485778,2,4,1,5,0
209112,2,4,0,1,5
732216,0,2,1,4,5
741252,0,1,2,5,4
495557,1,0,5,2,3
591107,5,1,3,2,0
610101,1,5,3,2,0
445001,5,1,2,3,4
343001,2,4,5,1,3
843312,0,2,4,1,5
335901,2,4,5,1,0
274306,2,4,0,1,5
380002,5,2,1,4,3
581203,5,1,3,2,0
506132,1,5,3,0,2
515832,3,1,5,0,2
814165,0,1,2,5,4
854336,0,2,4,1,5
335711,2,4,5,1,0
224120,2,4,0,1,5
627853,3,1,5,0,2
441304,1,5,2,3,0
690548,3,5,1,0,2
425002,5,1,2,3,4
481776,2,4,1,0,5
680515,3,5,1,0,2
695523,3,5,1,0,2
360421,5,1,2,4,3
133301,4,2,5,1,0
571116,3,5,1,0,2
743294,0,1,2,5,4
585224,5,1,3,2,0
141204,2,4,5,1,0
639207,3,1,5,0,2
723168,0,2,1,5,4
509132,5,1,3,0,2
625519,3,1,5,0,2
626205,3,1,5,0,2
473001,2,4,5,1,0
160022,4,2,5,1,0
583219,5,1,3,2,0
800007,0,2,4,1,5
500010,1,5,3,0,2
523334,1,3,5,0,2
845301,0,2,4,1,5
636005,3,1,5,0,2
583116,5,1,3,0,2
721124,0,1,2,5,4
621707,3,1,5,0,2
762100,0,1,5,2,3
424204,5,1,2,3,4
841214,2,4,1,5,0
691576,3,5,1,0,2
560063,3,1,5,0,2
505450,1,5,3,2,0
411007,5,1,3,2,4
785635,0,2,4,1,5
422306,5,1,3,2,4
425414,5,1,3,2,4
502318,2,4,1,5,0
431530,5,1,3,2,4
606707,3,1,5,0,2
843324,0,2,1,4,5
458226,2,4,5,1,3
224208,2,4,0,1,5
246701,2,4,0,1,5
509104,1,5,3,0,2
403527,5,1,3,2,0
391250,2,4,5,1,0
623533,3,1,5,0,2
630104,3,1,5,0,2
243401,2,4,1,5,0
682001,3,5,1,0,2
585317,3,5,1,0,2
764052,1,5,3,0,2
465116,2,1,5,4,0
210126,2,4,1,5,0
689505,2,4,5,1,0
574115,3,5,1,2,0
802116,2,4,0,1,5
682003,3,5,1,0,2
263661,2,4,1,5,0
505214,1,5,3,0,2
521260,1,5,3,0,2
328026,2,4,1,5,0
522612,1,5,3,0,2
494441,5,1,2,3,4
606601,3,1,5,0,2
722203,0,1,2,5,4
400707,5,1,3,2,4
451225,5,2,1,4,3
743395,2,4,0,1,5
370165,5,2,1,4,3
600100,3,1,5,0,2
401703,1,5,2,0,4
591216,5,1,3,2,0
431711,1,5,3,2,0
754103,0,1,5,3,2
522019,1,5,3,0,2
144402,4,2,5,1,0
362220,2,4,5,1,0
637505,3,1,5,0,2
722205,0,1,2,5,4
743606,0,1,2,5,4
413212,5,1,3,2,0
403510,5,1,3,2,0
465697,2,5,1,4,0
172001,2,4,1,5,0
391107,5,1,3,2,4
713102,2,4,0,1,5
600102,3,1,5,0,2
583216,3,5,1,0,2
173217,4,2,0,5,1
603312,3,1,5,0,2
574151,3,1,5,0,2
811202,2,4,0,1,5
679306,3,5,1,0,2
515787,3,1,5,0,2
507165,1,5,3,0,2
484120,2,1,5,0,4
131103,4,2,1,5,0
423101,1,5,2,4,3
611102,3,1,5,0,2
273311,2,0,4,1,5
627006,3,1,5,0,2
515331,3,1,5,0,2
574236,3,5,1,0,2
365555,5,1,2,3,4
584122,3,5,1,0,2
605651,3,1,5,0,2
416552,5,1,3,2,0
307028,5,1,2,4,3
611106,3,1,5,0,2
487551,1,5,2,4,0
686007,3,5,1,0,2
485881,2,4,1,5,0
679584,3,5,1,0,2
425402,5,1,3,2,4
121103,2,4,1,5,0
209827,2,4,1,5,0
814148,2,0,1,5,4
515812,3,1,5,0,2
140103,2,4,5,1,0
401506,5,1,3,2,4
334305,2,4,5,1,0
603406,3,1,5,0,2
636704,3,5,1,0,2
492010,2,4,5,1,0
799212,4,2,5,1,0
515159,3,1,5,0,2
176053,2,4,0,1,5
678014,1,5,3,0,2
384225,2,5,1,4,3
275304,2,4,1,5,0
506008,1,5,3,0,2
560078,3,1,5,0,2
306422,2,4,5,1,3
132046,2,4,5,1,0
671322,3,5,1,2,0
757016,0,1,2,5,4
829209,0,2,1,5,4
829301,0,2,4,1,5
461446,1,5,2,4,0
500082,1,5,3,0,2
125048,2,4,5,1,0
394111,2,5,1,4,3
637303,3,1,5,0,2
326001,2,4,5,1,0
752027,0,1,5,3,2
754135,0,1,2,5,4
758041,0,1,5,2,4
577546,1,5,3,0,2
758022,0,2,1,4,5
577120,5,1,3,2,0
767070,0,1,5,2,3
848506,2,4,0,1,5
209868,2,4,1,5,0
762020,0,2,4,1,5
577502,3,5,1,0,2
413208,5,1,3,2,0
457777,2,5,1,4,3
794002,0,2,4,1,5
786003,0,1,2,5,4
700111,0,1,2,5,4
431720,5,1,3,2,0
396007,5,1,3,2,4
383440,2,5,4,1,3
362260,2,5,1,4,3
485774,2,4,1,5,0
517417,3,1,5,0,2
626107,3,1,5,0,2
842004,0,2,4,1,5
788113,0,1,5,2,4
630411,3,1,5,0,2
673541,3,1,5,0,2
302001,2,4,5,1,0
768213,0,1,5,2,4
673570,3,5,1,0,2
515822,3,5,1,0,2
583279,1,5,3,0,2
208016,2,4,1,5,0
700080,0,1,2,5,4
742136,0,2,1,4,5
360330,5,1,2,4,3
825403,2,0,4,1,5
534240,3,1,5,0,2
410510,5,1,2,3,4
635651,1,5,0,3,2
518468,1,5,3,0,2
362002,5,1,2,4,3
521137,3,1,5,0,2
603104,3,1,5,0,2
759123,0,1,5,2,3
631304,1,5,3,0,2
361007,2,4,0,1,5
505453,1,5,3,0,2
560080,3,1,5,0,2
572134,3,5,1,0,2
414001,5,1,3,2,4
203396,4,2,5,1,0
521390,1,5,3,0,2
721152,1,0,5,2,4
201002,2,4,1,5,0
140124,4,2,5,1,0
394810,5,1,2,3,4
341023,2,4,5,1,0
621105,3,1,5,0,2
793012,0,2,4,1,5
802157,2,4,0,1,5
534268,1,5,3,0,2
688540,3,5,1,0,2
584133,1,5,3,0,2
470226,2,1,5,4,0
835232,0,1,5,2,4
799202,0,2,1,4,5
246173,4,2,0,1,5
736156,0,2,4,1,5
466445,0,1,5,2,4
208015,2,4,1,5,0
686578,5,1,3,2,4
272270,2,4,0,1,5
631001,3,1,5,0,2
516127,3,1,5,0,2
673655,3,5,1,0,2
390020,4,2,5,1,0
532462,2,4,5,1,0
523171,1,3,5,0,2
629501,3,1,5,0,2
509105,1,3,5,0,2
581330,5,1,3,2,4
248145,2,4,0,1,5
847451,0,2,4,1,5
502255,1,5,3,0,2
835209,0,1,5,2,4
524001,3,1,5,0,2
781308,0,2,4,1,5
516269,3,1,5,0,2
788098,0,2,4,1,5
629002,3,5,1,0,2
523254,3,1,5,0,2
845102,2,0,4,1,5
854330,2,4,1,5,0
464776,4,2,0,5,1
523223,3,1,5,0,2
686009,3,5,1,0,2
332001,2,4,5,1,0
233229,0,2,4,1,5
152025,4,2,5,1,0
431808,5,1,3,2,0
457773,2,4,0,1,5
586121,5,1,3,2,0
630312,3,1,5,0,2
722111,0,2,1,4,5
184141,4,2,5,1,0
532284,0,1,5,3,2
796070,0,2,1,4,5
454010,1,2,5,0,4
431212,2,4,5,1,0
175016,2,1,5,4,0
534426,1,5,3,0,2
797110,0,2,4,1,5
132054,4,2,5,1,0
416616,3,5,1,0,2
628802,3,1,5,0,2
743502,0,2,1,5,4
387230,2,5,1,4,3
451881,5,1,2,4,3
632007,3,1,5,0,2
642201,3,1,5,0,2
481335,2,1,5,4,0
273403,2,4,0,1,5
248196,4,2,0,5,1
643218,3,5,1,0,2
534122,1,5,3,0,2
723127,0,1,2,5,4
262905,2,4,0,1,5
505531,1,5,2,0,4
695305,3,5,1,0,2
572137,5,1,3,2,4
144504,2,4,0,1,5
689103,3,5,1,0,2
135103,4,2,0,1,5
172116,4,2,0,1,5
122005,2,4,1,0,5
673596,3,5,1,0,2
250221,2,4,5,1,0
272190,2,4,0,1,5
506006,1,5,3,0,2
365440,2,5,4,1,3
440023,2,0,1,5,4
761042,0,1,5,3,2
140001,2,4,1,5,0
390003,5,1,2,4,3
825410,0,2,1,4,5
612801,3,1,5,0,2
639008,3,5,1,0,2
410205,5,1,3,2,4
144624,4,2,5,1,0
581105,5,1,3,2,0
172025,4,2,0,5,1
766029,1,5,3,0,2
332021,2,4,5,1,0
768045,1,5,2,0,4
516339,3,1,5,0,2
341513,2,4,5,1,3
712135,0,2,1,4,5
465677,2,4,1,5,0
131039,0,2,4,1,5
176213,2,4,1,5,0
141012,5,1,3,2,4
722183,0,2,1,4,5
416518,5,1,3,2,0
486111,2,4,5,1,0
403512,5,1,3,2,0
700004,0,1,5,2,4
531034,1,5,3,0,2
581213,5,1,3,2,0
563118,3,1,5,0,2
635206,3,1,5,0,2
562161,3,1,5,0,2
484117,2,4,1,5,0
637302,3,1,5,0,2
680310,3,5,1,0,2
132022,4,2,5,1,0
180003,4,2,5,1,0
531001,1,5,3,0,2
678573,3,5,1,0,2
263646,2,4,5,1,0
134104,4,2,1,5,0
759141,0,1,5,2,3
413224,5,1,3,2,4
686632,5,3,1,2,0
585229,1,5,3,2,0
142045,4,2,5,1,0
530017,1,5,3,0,2
345033,2,4,5,1,3
731222,0,1,5,2,3
462026,2,4,5,1,0
622303,3,1,5,0,2
577180,3,1,5,0,2
507154,1,3,5,0,2
757050,0,2,1,5,4
332025,2,4,5,1,0
802202,2,1,5,0,4
360510,5,1,2,4,3
731202,0,2,1,5,4
272195,2,4,1,5,0
609117,3,1,5,0,2
781341,0,2,4,1,5
302012,2,4,5,1,0
517592,3,1,5,0,2
306308,2,4,5,1,0
323603,2,4,5,1,0
621702,3,1,5,0,2
147006,4,2,0,5,1
630314,3,1,5,0,2
841225,2,4,0,1,5
485551,2,4,0,1,5
497339,0,2,1,5,4
814101,0,2,1,4,5
394340,5,1,2,4,3
621802,3,1,5,0,2
509380,1,5,3,0,2
176108,4,2,0,5,1
638476,3,1,5,0,2
485114,2,4,1,5,0
396051,2,4,5,1,0
413516,5,1,3,2,4
425116,5,1,3,2,4
638701,3,1,5,0,2
768221,0,1,5,2,4
327605,5,1,2,4,3
845107,2,0,4,1,5
486669,0,2,4,1,5
574248,1,5,3,0,2
612605,3,1,5,0,2
732122,0,1,2,5,4
742160,0,2,4,1,5
273017,2,4,1,0,5
123103,2,4,5,1,0
122008,2,4,1,0,5
403410,5,1,3,2,0
621133,3,1,5,0,2
146001,4,2,5,1,0
248122,2,4,1,5,0
769003,0,1,5,2,4
843122,2,4,0,1,5
110071,2,4,1,5,0
273407,2,4,0,1,5
496100,2,4,1,5,0
177202,4,2,5,1,0
713213,0,2,1,4,5
414605,5,1,2,3,4
521330,2,5,1,4,3
177005,2,4,0,1,5
387635,5,2,1,4,3
756024,0,1,5,2,4
604201,3,1,5,0,2
415413,5,1,3,2,0
574324,5,1,3,2,4
144004,2,4,5,1,0
824217,0,2,4,1,5
743337,0,1,5,2,4
416404,5,1,3,2,0
533307,2,4,1,5,0
600101,3,1,5,0,2
402401,5,1,3,2,4
517193,3,1,5,0,2
391330,5,1,2,4,3
629201,3,5,1,0,2
230002,2,4,0,1,5
641602,3,1,5,0,2
505172,1,5,3,0,2
250619,2,4,1,5,0
712101,0,1,2,5,4
755006,0,2,4,1,5
410513,5,1,3,2,4
507170,1,5,3,0,2
384325,2,4,5,1,3
273308,2,4,0,1,5
465550,2,5,1,4,3
508254,1,5,3,0,2
500045,3,1,5,0,2
415806,5,1,3,2,4
532432,0,1,5,3,2
781350,0,2,4,1,5
752080,0,1,5,2,3
680685,3,1,5,0,2
413248,1,5,0,3,2
609808,3,1,5,0,2
243506,2,4,1,5,0
391150,2,5,1,4,3
700017,0,1,2,5,4
614020,3,1,5,0,2
574211,5,1,3,2,4
335039,2,4,5,1,0
440021,2,1,5,0,4
176086,2,4,1,5,0
416605,5,1,3,2,4
521105,1,5,3,0,2
754153,0,1,5,3,2
148029,2,4,5,1,0
305629,2,4,5,1,0
632009,1,3,5,0,2
311204,2,4,5,1,0
521178,1,5,3,0,2
313701,2,5,1,4,3
382230,5,1,2,3,4
250223,2,4,1,5,0
713127,0,2,1,4,5
465674,2,5,1,4,0
415717,5,1,3,2,4
734217,0,2,4,1,5
335513,2,4,5,1,0
523369,1,5,3,0,2
758079,0,2,4,1,5
721442,0,1,2,5,4
736171,0,1,2,5,4
813102,1,2,5,0,4
824118,2,4,0,1,5
276139,2,4,0,1,5
273152,2,0,4,1,5
454111,2,5,1,4,3
221401,2,4,0,1,5
591136,5,1,3,2,0
524121,3,1,5,0,2
396180,5,1,2,3,4
734311,0,2,4,1,5
723143,0,1,2,5,4
177029,2,4,5,1,0
713402,0,2,1,4,5
201005,2,4,1,5,0
695607,3,5,1,0,2
516105,1,5,3,0,2
413581,5,1,3,2,0
160047,4,2,5,1,0
455118,5,1,2,4,3
852213,0,2,4,1,5
493554,5,1,2,4,3
600052,3,1,5,0,2
629003,3,5,1,0,2
695317,3,5,1,0,2
688505,3,5,1,0,2
841242,2,4,0,1,5
570006,3,5,1,0,2
635124,3,1,5,0,2
686018,3,5,1,0,2
206126,2,4,1,5,0
221010,0,1,2,5,4
424004,5,1,2,3,4
845406,2,4,0,1,5
713304,0,2,1,4,5
852111,2,4,0,1,5
721635,0,1,5,2,3
144520,2,4,5,1,0
829208,0,2,1,5,4
171012,4,2,5,1,0
212620,2,4,0,1,5
571236,3,5,1,0,2
678613,3,5,1,0,2
621220,3,1,5,0,2
175046,2,4,5,1,0
261505,0,2,4,1,5
786601,0,2,4,1,5
431604,5,1,3,2,0
413529,5,1,3,2,0
825406,0,1,5,2,4
734001,0,2,4,1,5
671351,3,5,1,0,2
385515,5,1,2,3,4
431719,1,5,2,3,0
613301,3,1,5,0,2
815359,0,2,4,1,5
764037,0,1,5,2,4
577115,3,5,1,0,2
332027,2,4,5,1,0
560009,3,5,1,0,2
209734,2,4,1,5,0
403107,5,1,3,2,0
247663,2,4,1,5,0
641667,3,1,5,0,2
683105,3,5,1,0,2
401204,5,1,3,2,4
562111,3,1,5,0,2
641658,3,5,1,0,2
248125,4,2,0,1,5
246728,2,4,1,5,0
768211,0,2,1,4,5
763003,0,1,5,2,3
533252,1,5,3,0,2
641016,3,1,5,0,2
796004,0,2,1,4,5
174033,4,2,0,5,1
415712,5,1,2,3,4
193222,4,2,5,1,0
641038,3,5,1,0,2
396409,0,1,2,5,4
782440,0,2,4,1,5
785663,0,2,4,1,5
760004,0,1,5,2,4
210421,2,4,1,5,0
573137,3,5,1,0,2
825311,0,2,4,1,5
574226,3,5,1,2,0
591122,5,1,3,2,0
443106,5,1,2,3,4
393140,5,1,2,3,4
583105,1,5,3,0,2
781333,4,2,5,1,0
450001,5,1,2,3,4
731224,0,2,1,4,5
782136,0,2,4,1,5
680697,3,1,5,0,2
574148,3,5,1,2,0
785610,0,2,4,1,5
742235,0,2,4,1,5
781023,0,2,4,1,5
641407,3,1,5,0,2
451660,2,5,1,4,3
415722,5,1,3,2,4
793017,0,2,4,1,5
721658,2,4,5,1,0
480115,2,4,0,1,5
828309,0,2,1,5,4
242307,2,4,0,1,5
534195,1,5,3,0,2
847421,0,2,4,1,5
431113,5,1,3,2,4
110083,2,4,1,5,0
402125,2,4,0,1,5
700005,0,1,5,2,4
630106,3,1,5,0,2
533447,1,5,3,0,2
683594,3,5,1,0,2
765026,0,1,5,3,2
802103,0,2,4,1,5
122006,2,4,1,5,0
441108,1,5,3,2,0
211018,2,4,1,0,5
384335,2,5,1,4,3
571617,5,1,3,0,2
177207,4,2,1,5,0
424301,5,1,2,3,4
600091,3,1,5,0,2
722180,0,2,1,4,5
670102,3,5,1,0,2
387365,2,4,1,5,0
695608,3,5,1,0,2
440016,1,5,2,3,0
534006,1,5,3,0,2
623517,3,1,5,0,2
639136,3,1,5,0,2
805127,2,0,4,1,5
272192,2,4,1,5,0
305922,2,4,5,1,0
175040,4,2,5,0,1
460553,2,4,1,5,0
361350,5,1,2,4,3
413704,5,1,3,2,4
585419,5,1,3,2,0
752102,0,1,5,2,3
764028,1,0,5,3,2
518165,3,1,5,0,2
700021,0,1,2,5,4
638503,3,1,5,0,2
413515,5,1,3,2,0
232108,2,4,0,1,5
788735,0,2,4,1,5
621804,3,5,1,0,2
803116,2,0,4,1,5
721627,0,1,5,3,2
208019,2,4,0,1,5
250344,2,4,0,1,5
801506,0,2,4,1,5
571404,3,5,1,0,2
360579,5,1,2,4,3
766106,0,1,5,2,3
609805,3,1,5,0,2
508256,1,5,3,0,2
517645,1,5,3,2,0
509335,1,5,3,0,2
233002,2,4,1,5,0
416437,4,2,0,1,5
609807,3,1,5,0,2
464111,1,5,3,0,2
225304,2,4,0,1,5
382455,2,5,1,4,3
581110,5,1,3,2,0
787052,0,2,4,1,5
636119,3,1,5,0,2
414305,5,1,3,2,4
722112,0,2,1,4,5
844128,2,4,5,1,0
246171,2,4,1,5,0
364006,5,1,2,4,3
680667,3,5,1,0,2
798622,0,2,4,1,5
160104,2,4,0,1,5
788104,0,2,4,1,5
600090,3,1,5,0,2
811311,2,0,4,1,5
626137,3,1,5,0,2
764058,2,4,1,5,0
184121,4,2,5,1,0
624616,3,1,5,0,2
713218,0,2,1,4,5
843111,2,4,1,5,0
487110,2,1,4,5,0
721501,0,1,2,5,4
412304,5,1,3,2,4
679313,3,5,1,0,2
126112,2,4,1,5,0
641045,3,5,1,0,2
591220,5,1,3,2,0
392230,5,1,3,2,4
342023,2,4,5,1,3
263665,2,4,5,1,0
361140,5,1,2,4,3
535591,1,0,5,3,2
173225,4,2,5,1,0
761125,0,1,5,3,2
121101,2,4,1,5,0
623704,3,1,5,0,2
673010,3,5,1,0,2
410220,5,1,3,2,4
627114,3,1,5,0,2
721422,0,1,5,2,3
327023,2,5,1,4,3
792130,0,2,4,1,5
400615,5,1,3,2,4
493111,1,5,2,4,0
493118,0,1,5,2,4
581327,3,5,1,2,0
624710,3,1,5,0,2
500087,1,5,3,0,2
516504,3,1,5,0,2
577215,3,5,1,0,2
784172,0,2,4,1,5
743422,2,0,4,1,5
535558,2,1,4,5,0
802311,0,2,4,1,5
247671,2,4,1,5,0
182161,4,2,5,1,0
360515,5,1,2,4,3
136117,2,4,5,1,0
741161,0,1,5,2,4
700133,0,1,2,5,4
143005,3,1,5,0,2
440024,2,1,5,0,4
628851,3,1,5,0,2
515261,3,1,5,0,2
517422,3,1,5,0,2
532211,0,1,5,3,2
395002,2,5,1,4,3
678510,3,5,1,0,2
143507,2,4,0,1,5
813203,0,2,4,1,5
365535,5,1,2,4,3
515511,3,1,5,0,2
416120,5,1,3,2,4
600076,3,1,5,0,2
844117,2,4,0,1,5
788804,0,1,5,3,2
591130,3,1,5,0,2
458113,2,4,5,1,3
505405,1,5,3,0,2
828303,0,2,1,5,4
785674,0,2,4,1,5
603105,3,1,5,0,2
574265,5,3,1,2,0
413401,5,1,2,3,4
682035,3,5,1,0,2
402110,5,1,3,2,4
230131,2,4,1,0,5
605751,3,1,5,0,2
670643,3,5,1,0,2
228161,2,4,0,1,5
246121,4,2,0,1,5
444908,1,5,0,2,3
759101,0,1,2,5,4
731121,0,1,2,5,4
531075,1,5,0,3,2
605702,3,1,5,0,2
388215,5,1,2,4,3
396185,1,5,2,3,4
585105,5,1,3,2,4
474005,2,4,1,5,0
700003,0,1,5,2,4
160055,4,2,5,1,0
627654,3,1,5,0,2
400706,5,1,3,2,4
600002,3,1,5,0,2
722121,0,1,2,5,4
144207,4,2,5,1,0
271307,1,5,3,0,2
793105,0,2,4,1,5
743235,0,2,1,4,5
391775,2,4,5,1,0
638116,3,5,1,0,2
688506,3,5,1,0,2
241404,2,4,1,0,5
673571,3,5,1,0,2
637504,3,1,5,0,2
271841,2,4,0,1,5
425426,1,5,3,2,0
370510,2,4,5,1,3
144011,4,2,5,1,0
385421,2,5,1,4,3
611101,3,1,5,0,2
370450,5,1,2,4,3
690516,3,1,5,0,2
562149,3,5,1,0,2
577528,3,5,1,0,2
609204,3,1,5,0,2
603112,3,1,5,0,2
580011,1,5,3,0,2
591316,5,1,3,2,0
412410,5,1,3,2,4
303804,2,4,5,1,0
811101,2,4,0,1,5
624401,3,1,5,0,2
172110,4,2,0,1,5
332026,2,4,5,1,0
685501,3,5,1,0,2
761018,0,1,5,3,2
176073,2,4,1,5,0
305801,2,4,5,1,0
722209,0,1,2,5,4
221711,2,0,4,1,5
673523,3,5,1,0,2
227817,2,4,1,5,0
796186,0,1,2,4,5
670562,3,5,1,0,2
678681,3,5,1,0,2
500091,1,5,3,0,2
754008,0,1,5,2,3
508112,1,5,3,0,2
829116,0,2,4,1,5
560067,3,1,5,0,2
203201,2,4,1,5,0
507306,1,5,3,0,2
360110,5,1,2,4,3
587301,1,5,3,2,0
230143,2,4,0,1,5
221706,0,2,4,1,5
475330,2,4,5,1,0
458470,2,4,1,5,0
832101,0,1,5,2,4
304804,2,4,5,1,0
523357,1,3,5,0,2
365541,5,1,2,3,4
764044,1,5,0,3,2
249199,2,4,5,1,0
517589,3,1,5,0,2
535273,1,0,5,3,2
508373,1,5,3,0,2
682016,3,5,1,0,2
507168,1,5,3,0,2
416805,5,1,3,2,4
416208,5,1,2,3,4
534250,1,5,3,0,2
713432,2,1,5,4,0
416503,5,1,3,2,4
110087,2,4,1,5,0
793001,0,2,4,1,5
480551,1,5,3,0,2
208009,2,4,0,1,5
494776,1,5,3,0,2
142003,2,4,0,1,5
758083,0,1,2,5,4
518464,3,1,5,0,2
440022,2,1,5,0,4
637017,3,1,5,0,2
825320,0,2,4,1,5
151111,4,2,5,1,0
613204,3,1,5,0,2
695014,3,5,1,0,2
571604,3,5,1,0,2
621719,3,1,5,0,2
799275,0,1,5,2,3
754250,2,4,1,5,0
312604,2,4,5,1,0
737107,0,2,4,1,5
855115,0,2,4,1,5
184148,4,2,5,1,0
723146,0,2,1,5,4
679587,3,5,1,0,2
208001,2,4,0,1,5
533253,1,5,3,0,2
341551,2,4,5,1,0
532220,1,5,3,0,2
732124,0,2,1,4,5
272151,2,4,5,1,0
400602,5,1,3,2,4
733158,2,5,1,4,0
506329,1,5,3,0,2
416632,2,4,5,1,0
145001,4,2,5,1,0
670511,3,1,5,0,2
250617,2,4,5,1,0
621204,1,5,3,2,0
283123,2,4,1,5,0
496242,0,1,5,2,4
431127,5,1,3,2,4
626122,3,1,5,0,2
800010,0,2,4,1,5
721507,0,1,5,2,4
465691,4,2,5,1,0
413518,5,1,3,2,0
534330,3,1,5,0,2
689677,3,5,1,0,2
782481,0,2,4,1,5
573131,3,5,1,0,2
470001,2,4,1,5,0
851126,2,0,4,1,5
490042,2,1,5,4,0
341502,2,4,5,1,0
495555,1,0,5,2,4
181123,4,2,5,1,0
731244,0,1,5,3,2
695522,3,5,1,0,2
723202,0,1,5,2,4
208010,2,4,1,5,0
695551,3,1,5,0,2
494226,1,5,0,2,3
522112,3,1,5,0,2
534311,1,5,3,0,2
383255,2,4,5,1,0
535221,1,5,3,0,2
176315,2,4,5,1,0
676306,3,5,1,0,2
302036,2,4,5,1,0
796321,0,2,1,4,5
229801,2,4,0,1,5
185203,4,2,5,1,0
516126,3,1,5,0,2
394720,5,1,2,3,4
